DATE ADDED TO CATALOG,PUBMEDID,FIRST AUTHOR,DATE,JOURNAL,LINK,STUDY,DISEASE/TRAIT,INITIAL SAMPLE SIZE,REPLICATION SAMPLE SIZE,REGION,CHR_ID,CHR_POS,REPORTED GENE(S),MAPPED_GENE,UPSTREAM_GENE_ID,DOWNSTREAM_GENE_ID,SNP_GENE_IDS,UPSTREAM_GENE_DISTANCE,DOWNSTREAM_GENE_DISTANCE,STRONGEST SNP-RISK ALLELE,SNPS,MERGED,SNP_ID_CURRENT,CONTEXT,INTERGENIC,RISK ALLELE FREQUENCY,P-VALUE,PVALUE_MLOG,P-VALUE (TEXT),OR or BETA,95% CI (TEXT),PLATFORM [SNPS PASSING QC],CNV,MAPPED_TRAIT,MAPPED_TRAIT_URI,STUDY ACCESSION,GENOTYPING TECHNOLOGY
2019-05-22,30718926,Suzuki K,2019-02-04,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30718926,Identification of 28 new susceptibility loci for type 2 diabetes in the Japanese population.,Type 2 diabetes,"36,614 Japanese ancestry cases, 155,150 Japanese ancestry controls",,15q22.2,15,62094596.0,C2CD4A,NPM1P47 - C2CD4B,ENSG00000259466,ENSG00000205502,,11291.0,68939.0,rs77820034-C,rs77820034,0,77820034.0,TF_binding_site_variant,1,0.024,8e-07,6.096910013008057,(Conditioned),,,Illumina [12557761] (imputed),N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST007847,Genome-wide genotyping array
2019-05-22,30718926,Suzuki K,2019-02-04,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30718926,Identification of 28 new susceptibility loci for type 2 diabetes in the Japanese population.,Type 2 diabetes,"36,614 Japanese ancestry cases, 155,150 Japanese ancestry controls",,11p15.4,11,2837316.0,KCNQ1,"KCNQ1, KCNQ1",,,"ENSG00000282076, ENSG00000053918",,,rs2237897-C,rs2237897,0,2237897.0,intron_variant,0,0.62,2.9999999999999985e-168,167.52287874528034,,1.3,1.27-1.32,Illumina [12557761] (imputed),N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST007847,Genome-wide genotyping array
2019-05-22,30718926,Suzuki K,2019-02-04,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30718926,Identification of 28 new susceptibility loci for type 2 diabetes in the Japanese population.,Type 2 diabetes,"36,614 Japanese ancestry cases, 155,150 Japanese ancestry controls",,9p21.3,9,22132730.0,"CDKN2A, B",CDKN2B-AS1 - AL157937.1,ENSG00000240498,ENSG00000236921,,4627.0,71260.0,rs10965247-A,rs10965247,0,10965247.0,intergenic_variant,1,0.56,9.999999999999998e-88,87.0,,1.19,1.17-1.21,Illumina [12557761] (imputed),N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST007847,Genome-wide genotyping array
2019-05-22,30718926,Suzuki K,2019-02-04,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30718926,Identification of 28 new susceptibility loci for type 2 diabetes in the Japanese population.,Type 2 diabetes,"36,614 Japanese ancestry cases, 155,150 Japanese ancestry controls",,6p22.3,6,20687890.0,CDKAL1,CDKAL1,,,ENSG00000145996,,,rs10440833-A,rs10440833,0,10440833.0,intron_variant,0,0.42,2e-85,84.69897000433602,,1.19,1.17-1.21,Illumina [12557761] (imputed),N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST007847,Genome-wide genotyping array
2019-05-22,30718926,Suzuki K,2019-02-04,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30718926,Identification of 28 new susceptibility loci for type 2 diabetes in the Japanese population.,Type 2 diabetes,"36,614 Japanese ancestry cases, 155,150 Japanese ancestry controls",,7q32.1,7,127613496.0,"GCC1, PAX4",PAX4,,,ENSG00000106331,,,rs2233580-T,rs2233580,0,2233580.0,missense_variant,0,0.09,4e-74,73.39794000867205,,1.32,1.28-1.36,Illumina [12557761] (imputed),N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST007847,Genome-wide genotyping array
2019-05-22,30718926,Suzuki K,2019-02-04,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30718926,Identification of 28 new susceptibility loci for type 2 diabetes in the Japanese population.,Type 2 diabetes,"36,614 Japanese ancestry cases, 155,150 Japanese ancestry controls",,Xq28,X,153643433.0,DUSP9,DUSP9,,,ENSG00000130829,,,rs1894299-G,rs1894299,0,1894299.0,intron_variant,0,0.68,8.999999999999999e-58,57.04575749056068,,1.13,1.11-1.15,Illumina [12557761] (imputed),N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST007847,Genome-wide genotyping array
2019-05-22,30718926,Suzuki K,2019-02-04,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30718926,Identification of 28 new susceptibility loci for type 2 diabetes in the Japanese population.,Type 2 diabetes,"36,614 Japanese ancestry cases, 155,150 Japanese ancestry controls",,10q25.2,10,112994329.0,TCF7L2,TCF7L2,,,ENSG00000148737,,,rs7901695-C,rs7901695,0,7901695.0,intron_variant,0,0.04,3e-49,48.522878745280345,,1.34,1.29-1.40,Illumina [12557761] (imputed),N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST007847,Genome-wide genotyping array
2019-05-22,30718926,Suzuki K,2019-02-04,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30718926,Identification of 28 new susceptibility loci for type 2 diabetes in the Japanese population.,Type 2 diabetes,"36,614 Japanese ancestry cases, 155,150 Japanese ancestry controls",,3q27.2,3,185777532.0,IGF2BP2,IGF2BP2,,,ENSG00000073792,,,rs13092876-A,rs13092876,0,13092876.0,intron_variant,0,0.34,5.999999999999999e-39,38.22184874961636,,1.14,1.12-1.16,Illumina [12557761] (imputed),N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST007847,Genome-wide genotyping array
2019-05-22,30718926,Suzuki K,2019-02-04,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30718926,Identification of 28 new susceptibility loci for type 2 diabetes in the Japanese population.,Type 2 diabetes,"36,614 Japanese ancestry cases, 155,150 Japanese ancestry controls",,10q23.33,10,92706682.0,"HHEX, IDE",HHEX - RF00019,ENSG00000152804,ENSG00000265852,,11035.0,3817.0,rs12219514-A,rs12219514,0,12219514.0,intergenic_variant,1,0.13,5e-39,38.301029995663974,,1.18,1.15-1.21,Illumina [12557761] (imputed),N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST007847,Genome-wide genotyping array
2019-05-22,30718926,Suzuki K,2019-02-04,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30718926,Identification of 28 new susceptibility loci for type 2 diabetes in the Japanese population.,Type 2 diabetes,"36,614 Japanese ancestry cases, 155,150 Japanese ancestry controls",,17q12,17,37742390.0,"HNF1B, TCF2","HNF1B, HNF1B",,,"ENSG00000276194, ENSG00000275410",,,rs11651052-A,rs11651052,0,11651052.0,intron_variant,0,0.32,2e-34,33.69897000433602,,1.12,1.10-1.14,Illumina [12557761] (imputed),N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST007847,Genome-wide genotyping array
2019-05-22,30718926,Suzuki K,2019-02-04,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30718926,Identification of 28 new susceptibility loci for type 2 diabetes in the Japanese population.,Type 2 diabetes,"36,614 Japanese ancestry cases, 155,150 Japanese ancestry controls",,8q24.11,8,117172544.0,SLC30A8,SLC30A8,,,ENSG00000164756,,,rs13266634-C,rs13266634,0,13266634.0,missense_variant,0,0.59,3e-30,29.522878745280337,,1.11,1.09-1.13,Illumina [12557761] (imputed),N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST007847,Genome-wide genotyping array
2019-05-22,30718926,Suzuki K,2019-02-04,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30718926,Identification of 28 new susceptibility loci for type 2 diabetes in the Japanese population.,Type 2 diabetes,"36,614 Japanese ancestry cases, 155,150 Japanese ancestry controls",,16q12.2,16,53767042.0,FTO,FTO,,,ENSG00000140718,,,rs1421085-C,rs1421085,0,1421085.0,intron_variant,0,0.2,1e-28,28.0,,1.13,1.11-1.15,Illumina [12557761] (imputed),N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST007847,Genome-wide genotyping array
2019-05-22,30718926,Suzuki K,2019-02-04,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30718926,Identification of 28 new susceptibility loci for type 2 diabetes in the Japanese population.,Type 2 diabetes,"36,614 Japanese ancestry cases, 155,150 Japanese ancestry controls",,10p13,10,12260608.0,"CDC123, CAMK1D",CDC123 - RN7SL198P,ENSG00000151465,ENSG00000264036,,10019.0,67524.0,rs10795945-T,rs10795945,0,10795945.0,intergenic_variant,1,0.45,8e-27,26.096910013008056,,1.11,1.09-1.13,Illumina [12557761] (imputed),N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST007847,Genome-wide genotyping array
2019-05-22,30718926,Suzuki K,2019-02-04,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30718926,Identification of 28 new susceptibility loci for type 2 diabetes in the Japanese population.,Type 2 diabetes,"36,614 Japanese ancestry cases, 155,150 Japanese ancestry controls",,4p16.3,4,1250430.0,MAEA,CTBP1-DT,,,ENSG00000196810,,,rs79407053-G,rs79407053,0,79407053.0,non_coding_transcript_exon_variant,0,0.69,1.0000000000000001e-24,24.0,,1.11,1.09-1.13,Illumina [12557761] (imputed),N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST007847,Genome-wide genotyping array
2019-05-22,30718926,Suzuki K,2019-02-04,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30718926,Identification of 28 new susceptibility loci for type 2 diabetes in the Japanese population.,Type 2 diabetes,"36,614 Japanese ancestry cases, 155,150 Japanese ancestry controls",,11p15.5,11,2619190.0,"INS-IGF2, KCNQ1","KCNQ1OT1, KCNQ1, KCNQ1",,,"ENSG00000269821, ENSG00000282076, ENSG00000053918",,,rs77402029-G,rs77402029,0,77402029.0,non_coding_transcript_exon_variant,0,0.9,2.9999999999999996e-24,23.522878745280337,,1.17,1.13-1.20,Illumina [12557761] (imputed),N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST007847,Genome-wide genotyping array
2019-05-22,30718926,Suzuki K,2019-02-04,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30718926,Identification of 28 new susceptibility loci for type 2 diabetes in the Japanese population.,Type 2 diabetes,"36,614 Japanese ancestry cases, 155,150 Japanese ancestry controls",,3p24.3,3,23349016.0,UBE2E2,UBE2E2,,,ENSG00000182247,,,rs12633613-T,rs12633613,0,12633613.0,intron_variant,0,0.67,3e-23,22.522878745280337,,1.1,1.08-1.12,Illumina [12557761] (imputed),N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST007847,Genome-wide genotyping array
2019-05-22,30718926,Suzuki K,2019-02-04,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30718926,Identification of 28 new susceptibility loci for type 2 diabetes in the Japanese population.,Type 2 diabetes,"36,614 Japanese ancestry cases, 155,150 Japanese ancestry controls",,8p11.21,8,41655130.0,ANK1,ANK1,,,ENSG00000029534,,,rs33981001-GGT,rs33981001,0,33981001.0,3_prime_UTR_variant,0,0.44,8e-23,22.096910013008056,,1.09,1.07-1.11,Illumina [12557761] (imputed),N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST007847,Genome-wide genotyping array
2019-05-22,30718926,Suzuki K,2019-02-04,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30718926,Identification of 28 new susceptibility loci for type 2 diabetes in the Japanese population.,Type 2 diabetes,"36,614 Japanese ancestry cases, 155,150 Japanese ancestry controls",,9q34.3,9,136343450.0,GPSM1,GPSM1,,,ENSG00000160360,,,rs28624681-C,rs28624681,0,28624681.0,intron_variant,0,0.88,6e-21,20.22184874961636,,1.14,1.11-1.18,Illumina [12557761] (imputed),N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST007847,Genome-wide genotyping array
2019-05-22,30718926,Suzuki K,2019-02-04,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30718926,Identification of 28 new susceptibility loci for type 2 diabetes in the Japanese population.,Type 2 diabetes,"36,614 Japanese ancestry cases, 155,150 Japanese ancestry controls",,13q31.1,13,80134597.0,SPRY2,AL137781.1 - SPRY2,ENSG00000285684,ENSG00000136158,,229.0,201379.0,rs1327315-C,rs1327315,0,1327315.0,intergenic_variant,1,0.73,2e-19,18.69897000433602,,1.1,1.08-1.12,Illumina [12557761] (imputed),N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST007847,Genome-wide genotyping array
2019-05-22,30718926,Suzuki K,2019-02-04,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30718926,Identification of 28 new susceptibility loci for type 2 diabetes in the Japanese population.,Type 2 diabetes,"36,614 Japanese ancestry cases, 155,150 Japanese ancestry controls",,9q21.32,9,81694033.0,TLE1,AL591368.1,,,ENSG00000233926,,,rs2796441-G,rs2796441,0,2796441.0,intron_variant,0,0.38,3e-19,18.522878745280334,,1.08,1.06-1.10,Illumina [12557761] (imputed),N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST007847,Genome-wide genotyping array
2019-05-22,30718926,Suzuki K,2019-02-04,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30718926,Identification of 28 new susceptibility loci for type 2 diabetes in the Japanese population.,Type 2 diabetes,"36,614 Japanese ancestry cases, 155,150 Japanese ancestry controls",,19q13.32,19,45663346.0,GIPR,RN7SL836P - GIPR,ENSG00000241226,ENSG00000010310,,11541.0,4875.0,rs77300780-T,rs77300780,0,77300780.0,intergenic_variant,1,0.54,3e-19,18.522878745280334,,1.08,1.06-1.10,Illumina [12557761] (imputed),N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST007847,Genome-wide genotyping array
2019-05-22,30718926,Suzuki K,2019-02-04,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30718926,Identification of 28 new susceptibility loci for type 2 diabetes in the Japanese population.,Type 2 diabetes,"36,614 Japanese ancestry cases, 155,150 Japanese ancestry controls",,6p21.33,6,31264766.0,"POU5F1, TCF19",AL662844.2 - HLA-C,ENSG00000255899,ENSG00000225691,,39708.0,3983.0,rs2844623-C,rs2844623,0,2844623.0,intergenic_variant,1,0.78,1e-17,17.0,,1.1,1.08-1.12,Illumina [12557761] (imputed),N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST007847,Genome-wide genotyping array
2019-05-22,30718926,Suzuki K,2019-02-04,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30718926,Identification of 28 new susceptibility loci for type 2 diabetes in the Japanese population.,Type 2 diabetes,"36,614 Japanese ancestry cases, 155,150 Japanese ancestry controls",,12p11.21,12,31324008.0,FAM60A,SINHCAF,,,ENSG00000139146,,,rs3214606-C,rs3214606,0,3214606.0,5_prime_UTR_variant,0,0.2,2e-17,16.69897000433602,,1.11,1.08-1.13,Illumina [12557761] (imputed),N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST007847,Genome-wide genotyping array
2019-05-22,30718926,Suzuki K,2019-02-04,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30718926,Identification of 28 new susceptibility loci for type 2 diabetes in the Japanese population.,Type 2 diabetes,"36,614 Japanese ancestry cases, 155,150 Japanese ancestry controls",,15q22.2,15,62102065.0,C2CD4A,NPM1P47 - C2CD4B,ENSG00000259466,ENSG00000205502,,18760.0,61470.0,rs8037894-G,rs8037894,0,8037894.0,intergenic_variant,1,0.58,2e-17,16.69897000433602,,1.08,1.06-1.10,Illumina [12557761] (imputed),N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST007847,Genome-wide genotyping array
2019-05-22,30718926,Suzuki K,2019-02-04,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30718926,Identification of 28 new susceptibility loci for type 2 diabetes in the Japanese population.,Type 2 diabetes,"36,614 Japanese ancestry cases, 155,150 Japanese ancestry controls",,4q31.3,4,152599127.0,TMEM154,AC023424.2 - AC023424.1,ENSG00000243417,ENSG00000240669,,46763.0,14748.0,rs10011838-G,rs10011838,0,10011838.0,intergenic_variant,1,0.46,3e-17,16.522878745280334,,1.08,1.06-1.10,Illumina [12557761] (imputed),N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST007847,Genome-wide genotyping array
2019-05-22,30718926,Suzuki K,2019-02-04,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30718926,Identification of 28 new susceptibility loci for type 2 diabetes in the Japanese population.,Type 2 diabetes,"36,614 Japanese ancestry cases, 155,150 Japanese ancestry controls",,7q11.22,7,69941675.0,AUTS2,AUTS2,,,ENSG00000158321,,,rs6947395-T,rs6947395,0,6947395.0,intron_variant,0,0.2,5e-16,15.301029995663981,,1.09,1.07-1.12,Illumina [12557761] (imputed),N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST007847,Genome-wide genotyping array
2019-05-22,30718926,Suzuki K,2019-02-04,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30718926,Identification of 28 new susceptibility loci for type 2 diabetes in the Japanese population.,Type 2 diabetes,"36,614 Japanese ancestry cases, 155,150 Japanese ancestry controls",,17p13.1,17,7044134.0,"SLC16A11, A13",SLC16A11 - AC120057.1,ENSG00000174326,ENSG00000262067,,211.0,14800.0,rs74577409-G,rs74577409,0,74577409.0,regulatory_region_variant,1,0.08,6e-16,15.221848749616356,,1.14,1.11-1.18,Illumina [12557761] (imputed),N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST007847,Genome-wide genotyping array
2019-05-22,30718926,Suzuki K,2019-02-04,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30718926,Identification of 28 new susceptibility loci for type 2 diabetes in the Japanese population.,Type 2 diabetes,"36,614 Japanese ancestry cases, 155,150 Japanese ancestry controls",,13q12.13,13,26207391.0,RNF6,RNF6,,,ENSG00000127870,,,rs10507349-G,rs10507349,0,10507349.0,intron_variant,0,0.55,9.999999999999999e-16,15.0,,1.07,1.05-1.09,Illumina [12557761] (imputed),N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST007847,Genome-wide genotyping array
2019-05-22,30718926,Suzuki K,2019-02-04,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30718926,Identification of 28 new susceptibility loci for type 2 diabetes in the Japanese population.,Type 2 diabetes,"36,614 Japanese ancestry cases, 155,150 Japanese ancestry controls",,3p14.1,3,64013646.0,PSMD6,"PSMD6, PSMD6-AS1",,,"ENSG00000163636, ENSG00000243410",,,rs3816157-G,rs3816157,0,3816157.0,non_coding_transcript_exon_variant,0,0.68,3e-15,14.522878745280336,,1.08,1.06-1.10,Illumina [12557761] (imputed),N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST007847,Genome-wide genotyping array
